,id,year,title
428,1390,1997,On-line Learning from Finite Training Sets in Nonlinear Networks
429,1391,1997,Effects of Spike Timing Underlying Binocular Integration and Rivalry in a Neural Model of Early Visual Cortex
430,1392,1997,Approximating Posterior Distributions in Belief Networks Using Mixtures
431,1393,1997,Comparison of Human and Machine Word Recognition
432,1394,1997,Combining Classifiers Using Correspondence Analysis
433,1395,1997,"A 1, 000-Neuron System with One Million 7-bit Physical Interconnections"
434,1396,1997,Multiple Threshold Neural Logic
435,1397,1997,Function Approximation with the Sweeping Hinge Algorithm
436,1398,1997,EM Algorithms for PCA and SPCA
437,1399,1997,Task and Spatial Frequency Effects on Face Specialization
438,14,1987,Encoding Geometric Invariances in Higher-Order Neural Networks
439,140,1988,Associative Learning via Inhibitory Search
440,1400,1997,"Synchronized Auditory and Cognitive 40 Hz Attentional Streams, and the Impact of Rhythmic Expectation on Auditory Scene Analysis"
441,1401,1997,Coding of Naturalistic Stimuli by Auditory Midbrain Neurons
442,1402,1997,The Rectified Gaussian Distribution
443,1403,1997,Modeling Complex Cells in an Awake Macaque during Natural Image Viewing
444,1404,1997,Reinforcement Learning for Continuous Stochastic Control Problems
445,1405,1997,Hybrid NN/HMM-Based Speech Recognition with a Discriminant Neural Feature Extraction
446,1406,1997,Bayesian Robustification for Audio Visual Fusion
447,1407,1997,Use of a Multi-Layer Perceptron to Predict Malignancy in Ovarian Tumors
448,1408,1997,New Approximations of Differential Entropy for Independent Component Analysis and Projection Pursuit
449,1409,1997,Generalized Prioritized Sweeping
450,141,1988,Speech Production Using A Neural Network with a Cooperative Learning Mechanism
451,1410,1997,A Mathematical Model of Axon Guidance by Diffusible Factors
452,1411,1997,Instabilities in Eye Movement Control: A Model of Periodic Alternating Nystagmus
453,1412,1997,Boltzmann Machine Learning Using Mean Field Theory and Linear Response Correction
454,1413,1997,Selecting Weighting Factors in Logarithmic Opinion Pools
455,1414,1997,Visual Navigation in a Robot Using Zig-Zag Behavior
456,1415,1997,A Hippocampal Model of Recognition Memory
457,1416,1997,Correlates of Attention in a Model of Dynamic Visual Recognition
458,1417,1997,S-Map: A Network with a Simple Self-Organization Algorithm for Generative Topographic Mappings
459,1418,1997,An Incremental Nearest Neighbor Algorithm with Queries
460,1419,1997,Competitive On-line Linear Regression
461,142,1988,Connectionist Learning of Expert Preferences by Comparison Training
462,1420,1997,How to Dynamically Merge Markov Decision Processes
463,1421,1997,Bayesian Model of Surface Perception
464,1422,1997,An Application of Reversible-Jump MCMC to Multivariate Spherical Gaussian Mixtures
465,1423,1997,Gradients for Retinotectal Mapping
466,1424,1997,Learning Nonlinear Overcomplete Representations for Efficient Coding
467,1425,1997,Experiences with Bayesian Learning in a Real World Application
468,1426,1997,"RCC Cannot Compute Certain FSA, Even with Arbitrary Transfer Functions"
469,1427,1997,Enhancing Q-Learning for Optimal Asset Allocation
470,1429,1997,Modelling Seasonality and Trends in Daily Rainfall Data
471,143,1988,Temporal Representations in a Connectionist Speech System
472,1430,1997,Perturbative M-Sequences for Auditory Systems Identification
473,1431,1997,Learning to Order Things
474,1432,1997,The Storage Capacity of a Fully-Connected Committee Machine
475,1433,1997,A Generic Approach for Identification of Event Related Brain Potentials via a Competitive Neural Network Structure
476,1434,1997,Hybrid Reinforcement Learning and Its Application to Biped Robot Control
477,1435,1997,Incorporating Contextual Information in White Blood Cell Identification
478,1436,1997,Ensemble and Modular Approaches for Face Detection: A Comparison
479,1437,1997,Wavelet Models for Video Time-Series
480,1438,1997,Learning Path Distributions Using Nonequilibrium Diffusion Networks
481,1439,1997,Neural Basis of Object-Centered Representations
482,144,1988,A Passive Shared Element Analog Electrical Cochlea
483,1440,1997,Two Approaches to Optimal Annealing
484,1441,1997,On the Infeasibility of Training Neural Networks with Small Squared Errors
485,1442,1997,Using Helmholtz Machines to Analyze Multi-channel Neuronal Recordings
486,1443,1997,An Annealed Self-Organizing Map for Source Channel Coding
487,1444,1997,Regression with Input-dependent Noise: A Gaussian Process Treatment
488,1445,1997,Structure Driven Image Database Retrieval
489,1446,1997,Factorizing Multivariate Function Classes
490,1447,1997,An Improved Policy Iteration Algorithm for Partially Observable MDPs
491,1449,1997,Adaptation in Speech Motor Control
492,145,1988,A Bifurcation Theory Approach to the Programming of Periodic Attractors in Network Models of Olfactory Cortex
493,1450,1997,A Non-Parametric Multi-Scale Statistical Model for Natural Images
494,1452,1997,Radial Basis Functions: A Bayesian Treatment
495,1453,1997,Asymptotic Theory for Regularization: One-Dimensional Linear Case
496,1454,1997,Graph Matching with Hierarchical Discrete Relaxation
497,1455,1997,A General Purpose Image Processing Chip: Orientation Detection
498,1456,1997,On the Separation of Signals from Neighboring Cells in Tetrode Recordings
499,1457,1997,Prior Knowledge in Support Vector Kernels
500,1458,1997,Receptive Field Formation in Natural Scene Environments: Comparison of Single Cell Learning Rules
501,1459,1997,Intrusion Detection with Neural Networks
502,146,1988,Performance of Synthetic Neural Network Classification of Noisy Radar Signals
503,1460,1997,Self-similarity Properties of Natural Images
504,1461,1997,Refractoriness and Neural Precision
505,1462,1997,Characterizing Neurons in the Primary Auditory Cortex of the Awake Primate Using Reverse Correlation
506,1463,1997,Statistical Models of Conditioning
507,1464,1997,Regularisation in Sequential Learning Algorithms
508,1465,1997,Adaptive Choice of Grid and Time in Reinforcement Learning
509,1466,1997,Independent Component Analysis for Identification of Artifacts in Magnetoencephalographic Recordings
510,1467,1997,A Revolution: Belief Propagation in Graphs with Cycles
511,1468,1997,Learning Human-like Knowledge by Singular Value Decomposition: A Progress Report
512,1469,1997,A Superadditive-Impairment Theory of Optic Aphasia
513,147,1988,A Network for Image Segmentation Using Color
514,1470,1997,Bach in a Box - Real-Time Harmony
515,1471,1997,A Model of Early Visual Processing
516,1472,1997,Hierarchical Non-linear Factor Analysis and Topographic Maps
517,1473,1997,Linear Concepts and Hidden Variables: An Empirical Study
518,1474,1997,Multiresolution Tangent Distance for Affine-invariant Classification
519,1475,1997,Structural Risk Minimization for Nonparametric Time Series Prediction
520,1476,1997,Nonparametric Model-Based Reinforcement Learning
521,1477,1997,Synaptic Transmission: An Information-Theoretic Perspective
522,1478,1997,Relative Loss Bounds for Multidimensional Regression Problems
523,1479,1997,Unsupervised On-line Learning of Decision Trees for Hierarchical Data Analysis
524,148,1988,Adaptive Neural Net Preprocessing for Signal Detection in Non-Gaussian Noise
525,1480,1997,Ensemble Learning for Multi-Layer Networks
526,1481,1997,The Error Coding and Substitution PaCTs
527,1482,1998,A Principle for Unsupervised Hierarchical Decomposition of Visual Scenes
528,1483,1998,The Bias-Variance Tradeoff and the Randomized GACV
529,1484,1998,Graph Matching for Shape Retrieval
530,1485,1998,Dynamically Adapting Kernels in Support Vector Machines
531,1486,1998,Evidence for a Forward Dynamics Model in Human Adaptive Motor Control
532,1487,1998,A Reinforcement Learning Algorithm in Partially Observable Environments Using Short-Term Memory
533,1488,1998,A Model for Associative Multiplication
534,1489,1998,A Neuromorphic Monaural Sound Localizer
535,149,1988,Self Organizing Neural Networks for the Identification Problem
536,1490,1998,Very Fast EM-Based Mixture Model Clustering Using Multiresolution Kd-Trees
537,1491,1998,Kernel PCA and De-Noising in Feature Spaces
538,1492,1998,Viewing Classifier Systems as Model Free Learning in POMDPs
539,1493,1998,Multi-Electrode Spike Sorting by Clustering Transfer Functions
540,1494,1998,Where Does the Population Vector of Motor Cortical Cells Point during Reaching Movements?
541,1495,1998,A High Performance k-NN Classifier Using a Binary Correlation Matrix Memory
542,1496,1998,Coordinate Transformation Learning of Hand Position Feedback Controller by Using Change of Position Error Norm
543,1497,1998,Finite-Dimensional Approximation of Gaussian Processes
544,1498,1998,Making Templates Rotationally Invariant. An Application to Rotated Digit Recognition
545,1499,1998,VLSI Implementation of Motion Centroid Localization for Autonomous Navigation
546,15,1987,Correlational Strength and Computational Algebra of Synaptic Connections Between Neurons
547,150,1988,An Information Theoretic Approach to Rule-Based Connectionist Expert Systems
548,1500,1998,Outcomes of the Equivalence of Adaptive Ridge with Least Absolute Shrinkage
549,1501,1998,Learning Curves for Gaussian Processes
550,1502,1998,Adding Constrained Discontinuities to Gaussian Process Models of Wind Fields
551,1503,1998,Learning from Dyadic Data
552,1504,1998,Example-Based Image Synthesis of Articulated Figures
553,1505,1998,Call-Based Fraud Detection in Mobile Communication Networks Using a Hierarchical Regime-Switching Model
554,1506,1998,Applications of Multi-Resolution Neural Networks to Mammography
555,1507,1998,Lazy Learning Meets the Recursive Least Squares Algorithm
556,1508,1998,Markov Processes on Curves for Automatic Speech Recognition
557,1509,1998,Experimental Results on Learning Stochastic Memoryless Policies for Partially Observable Markov Decision Processes
558,151,1988,Winner-Take-All Networks of O(N) Complexity
559,1510,1998,The Effect of Correlations on the Fisher Information of Population Codes
560,1511,1998,Learning Multi-Class Dynamics
561,1512,1998,"Replicator Equations, Maximal Cliques, and Graph Isomorphism"
562,1513,1998,Convergence Rates of Algorithms for Visual Search: Detecting Visual Contours
563,1514,1998,"Coding Time-Varying Signals Using Sparse, Shift-Invariant Representations"
564,1515,1998,Almost Linear VC Dimension Bounds for Piecewise Polynomial Networks
565,1516,1998,Probabilistic Image Sensor Fusion
566,1517,1998,On the Optimality of Incremental Neural Network Algorithms
567,1518,1998,Contrast Adaptation in Simple Cells by Changing the Transmitter Release Probability
568,1519,1998,Controlling the Complexity of HMM Systems by Regularization
569,152,1988,Simulation and Measurement of the Electric Fields Generated by Weakly Electric Fish
570,1520,1998,Exploiting Generative Models in Discriminative Classifiers
571,1521,1998,SMEM Algorithm for Mixture Models
572,1522,1998,An Entropic Estimator for Structure Discovery
573,1523,1998,Optimizing Classifers for Imbalanced Training Sets
574,1525,1998,Batch and On-Line Parameter Estimation of Gaussian Mixtures Based on the Joint Entropy
575,1526,1998,Recurrent Cortical Amplification Produces Complex Cell Responses
576,1527,1998,Facial Memory Is Kernel Density Estimation (Almost)
577,1528,1998,"Orientation, Scale, and Discontinuity as Emergent Properties of Illusory Contour Shape"
578,1529,1998,Stationarity and Stability of Autoregressive Neural Network Processes
579,153,1988,Range Image Restoration Using Mean Field Annealing
580,1530,1998,A Precise Characterization of the Class of Languages Recognized by Neural Nets under Gaussian and Other Common Noise Distributions
581,1531,1998,Finite-Sample Convergence Rates for Q-Learning and Indirect Algorithms
582,1532,1998,Mean Field Methods for Classification with Gaussian Processes
583,1533,1998,Modeling Surround Suppression in V1 Neurons with a Statistically Derived Normalization Model
584,1534,1998,Analog VLSI Cellular Implementation of the Boundary Contour System
585,1535,1998,DTs: Dynamic Trees
586,1536,1998,"Divisive Normalization, Line Attractor Networks and Ideal Observers"
587,1537,1998,Maximum Conditional Likelihood via Bound Maximization and the CEM Algorithm
588,1538,1998,Robot Docking Using Mixtures of Gaussians
589,1539,1998,Fisher Scoring and a Mixture of Modes Approach for Approximate Inference and Learning in Nonlinear State Space Models
590,154,1988,What Size Net Gives Valid Generalization?
591,1540,1998,General-Purpose Localization of Textured Image Regions
592,1541,1998,Active Noise Canceling Using Analog Neuro-Chip with On-Chip Learning Capability
593,1542,1998,Bayesian Modeling of Human Concept Learning
594,1543,1998,Learning Mixture Hierarchies
595,1544,1998,Exploratory Data Analysis Using Radial Basis Function Latent Variable Models
